Net_YY,Customer,Solid,Stript,Check,1W_Match,2W_Match,LS,Plan_Cut_Qty,Repeat_x,Repeat_y,Avgÿ_Neck_Size,Double_Cuff,Marker_width,Dress,Sport
1.37896951,CT,1,0,0,0,1,0,186,0,0,34.5,0,61.0,0.902,0.098
1.400634766,JCP,1,0,0,0,1,1,263,0,0,32.8,0,58.0,1.000,0.000
1.283518553,JCP,1,0,0,0,1,1,219,0,0,32.3,0,56.4,1.000,0.000
1.408865929,CT,1,0,0,0,1,1,90,0,0,32.0,0,60.0,1.000,0.000
1.408865929,CT,1,0,0,0,1,1,213,0,0,32.0,0,60.0,1.000,0.000
1.407412211,CT,1,0,0,0,1,1,114,0,0,31.8,0,60.8,1.000,0.000
1.399629434,CT,1,0,0,0,1,1,359,0,0,31.8,0,60.7,1.000,0.000
1.384365082,CT,1,0,0,0,1,1,42,0,0,31.4,0,61.0,1.000,0.000
1.45272541,CT,1,0,0,0,1,1,294,0,0,32.2,0,60.1,1.000,0.000
1.45272541,CT,1,0,0,0,1,1,114,0,0,32.2,0,60.1,1.000,0.000
1.456338247,CT,1,0,0,0,1,1,618,0,0,32.1,0,60.4,1.000,0.000
1.456338247,CT,1,0,0,0,1,1,204,0,0,32.1,0,60.4,1.000,0.000
1.441965103,CT,1,0,0,0,1,1,210,0,0,32.3,0,61.7,1.000,0.000
1.441965103,CT,1,0,0,0,1,1,192,0,0,32.3,0,61.7,1.000,0.000
1.47724994,CT,1,0,0,0,1,1,60,0,0,32.2,0,60.0,1.000,0.000
1.660000006,CT,0,0,1,0,1,1,6,2.306999922,1.906000018,31.0,0,60.0,1.000,0.000
1.615948995,CT,0,0,1,0,1,1,72,2.306999922,1.906000018,32.0,0,59.8,1.000,0.000
1.554666678,CT,0,1,0,0,1,1,30,0,0.280000001,32.6,1,61.5,1.000,0.000
1.456087907,CT,0,1,0,0,1,1,72,0,0.280000001,31.8,0,60.8,1.000,0.000
1.46756951,CT,1,0,0,0,1,1,24,0,0,31.8,1,60.3,1.000,0.000
1.377250036,CT,1,0,0,0,1,1,60,0,0,31.5,0,60.3,1.000,0.000
1.45071427,CT,1,0,0,0,1,1,84,0,0,31.8,0,61.0,1.000,0.000
1.472777843,CT,1,0,0,0,1,1,18,0,0,31.3,1,61.5,1.000,0.000
1.436049461,CT,1,0,0,0,1,1,54,0,0,32.2,0,61.5,1.000,0.000
2.070555528,CT,0,0,1,0,1,1,12,2.306999922,1.906000018,35.5,1,60.3,1.000,0.000
1.686031818,CT,1,0,0,0,1,1,42,0,0,34.1,0,60.0,1.000,0.000
1.686031818,CT,1,0,0,0,1,1,42,0,0,34.1,0,60.0,1.000,0.000
1.908809503,CT,0,0,1,0,1,1,42,2.306999922,1.906000018,34.4,0,60.0,1.000,0.000
1.725526333,CT,1,0,0,0,1,1,150,0,0,34.1,0,61.2,1.000,0.000
1.725526333,CT,1,0,0,0,1,1,78,0,0,34.1,0,61.2,1.000,0.000
1.898888906,CT,1,0,0,0,1,1,12,0,0,37.0,0,60.3,1.000,0.000
1.658225377,CT,1,0,0,0,1,1,156,0,0,34.0,0,60.6,1.000,0.000
1.658225377,CT,1,0,0,0,1,1,60,0,0,34.0,0,60.6,1.000,0.000
1.61826388,CT,1,0,0,0,1,1,24,0,0,33.8,0,60.3,1.000,0.000
1.664444447,CT,1,0,0,0,1,1,66,0,0,34.5,0,60.3,1.000,0.000
1.650004387,CT,1,0,0,0,1,1,378,0,0,33.8,0,60.2,1.000,0.000
1.41373539,CT,0,0,1,0,1,1,180,0.100000001,0.100000001,31.8,0,59.9,1.000,0.000
1.41373539,CT,0,0,1,0,1,1,162,0.100000001,0.100000001,31.8,0,59.9,1.000,0.000
1.503490289,CT,0,1,0,0,1,1,60,0,0.125,32.1,0,60.9,1.000,0.000
1.503490289,CT,0,1,0,0,1,1,78,0,0.125,32.1,0,60.9,1.000,0.000
1.594629606,CT,0,1,0,0,1,1,18,0,0.800000012,32.3,0,59.8,1.000,0.000
1.560138861,CT,0,1,0,0,1,1,36,0,0.800000012,32.3,0,61.0,1.000,0.000
1.409651279,CT,0,1,0,0,1,1,150,0,0.125,31.8,0,60.9,1.000,0.000
1.409651279,CT,0,1,0,0,1,1,132,0,0.125,31.8,0,60.9,1.000,0.000
1.419545492,CT,0,1,0,0,1,1,66,0,0.800000012,30.9,0,60.1,1.000,0.000
1.445937475,CT,0,1,0,0,1,1,96,0,0.800000012,31.6,0,61.0,1.000,0.000
1.471083323,CT,1,0,0,0,1,1,54,0,0,31.9,1,60.0,1.000,0.000
1.471083323,CT,1,0,0,0,1,1,36,0,0,31.9,1,60.0,1.000,0.000
1.464312871,CT,1,0,0,0,1,1,168,0,0,32.0,1,60.4,1.000,0.000
1.464312871,CT,1,0,0,0,1,1,60,0,0,32.0,1,60.4,1.000,0.000
1.467525323,CT,1,0,0,0,1,1,54,0,0,32.0,1,60.6,1.000,0.000
1.467525323,CT,1,0,0,0,1,1,12,0,0,32.0,1,60.6,1.000,0.000
1.390586376,CT,1,0,0,0,1,1,144,0,0,31.9,0,60.0,0.998,0.002
1.390586376,CT,1,0,0,0,1,1,126,0,0,31.9,0,60.0,0.998,0.002
1.37896649,CT,1,0,0,0,1,1,306,0,0,31.5,0,60.0,0.998,0.002
1.37896649,CT,1,0,0,0,1,1,876,0,0,31.5,0,60.0,0.998,0.002
1.367099603,CT,1,0,0,0,1,1,180,0,0,32.0,0,61.7,0.998,0.002
1.367099603,CT,1,0,0,0,1,1,280,0,0,32.0,0,61.7,0.998,0.002
1.497898579,CT,1,0,0,0,1,1,42,0,0,32.1,1,60.5,1.000,0.000
1.497898579,CT,1,0,0,0,1,1,96,0,0,32.1,1,60.5,1.000,0.000
1.48515145,CT,1,0,0,0,1,1,12,0,0,32.1,1,60.0,1.000,0.000
1.48515145,CT,1,0,0,0,1,1,54,0,0,32.1,1,60.0,1.000,0.000
1.466388861,CT,1,0,0,0,1,1,18,0,0,31.7,1,61.0,1.000,0.000
1.594603221,CT,0,0,1,0,1,1,6,0.100000001,0.100000001,32.1,0,59.8,1.000,0.000
1.594603221,CT,0,0,1,0,1,1,36,0.100000001,0.100000001,32.1,0,59.8,1.000,0.000
1.497784932,CT,0,0,1,0,1,1,218,0.100000001,0.100000001,32.3,0,59.9,1.000,0.000
1.497784932,CT,0,0,1,0,1,1,286,0.100000001,0.100000001,32.3,0,59.9,1.000,0.000
1.591593901,CT,0,1,0,0,1,1,72,0,0.125,32.5,0,60.9,1.000,0.000
1.591593901,CT,0,1,0,0,1,1,54,0,0.125,32.5,0,60.9,1.000,0.000
1.611549218,CT,0,1,0,0,1,1,78,0,0.800000012,32.3,0,61.8,1.000,0.000
1.603576342,CT,0,1,0,0,1,1,48,0,0.180000007,32.3,0,61.3,1.000,0.000
1.50780503,CT,0,1,0,0,1,1,186,0,0.125,32.4,0,60.8,1.000,0.000
1.50780503,CT,0,1,0,0,1,1,120,0,0.125,32.4,0,60.8,1.000,0.000
1.538359801,CT,0,1,0,0,1,1,252,0,0.800000012,32.3,0,61.8,1.000,0.000
1.541800817,CT,0,1,0,0,1,1,174,0,0.800000012,32.2,0,61.3,1.000,0.000
1.558493614,CT,1,0,0,0,1,1,234,0,0,32.4,0,60.8,1.000,0.000
1.558493614,CT,1,0,0,0,1,1,78,0,0,32.4,0,60.8,1.000,0.000
1.556388855,CT,1,0,0,0,1,1,42,0,0,32.6,0,60.0,1.000,0.000
1.586959839,CT,1,0,0,0,1,1,54,0,0,32.6,0,60.0,1.000,0.000
1.52514712,CT,1,0,0,0,1,1,102,0,0,32.2,0,61.3,1.000,0.000
1.441248417,CT,1,0,0,0,1,1,336,0,0,31.8,0,60.1,1.000,0.000
1.441248417,CT,1,0,0,0,1,1,942,0,0,31.8,0,60.1,1.000,0.000
1.458195368,CT,1,0,0,0,1,1,324,0,0,32.3,0,61.0,1.000,0.000
1.449772676,CT,1,0,0,0,1,1,198,0,0,32.5,0,60.0,1.000,0.000
1.490966161,CT,1,0,0,0,1,1,138,0,0,32.4,0,60.1,1.000,0.000
1.506261508,CT,0,0,1,0,1,1,72,0.100000001,0.100000001,32.2,0,59.9,1.000,0.000
1.506261508,CT,0,0,1,0,1,1,72,0.100000001,0.100000001,32.2,0,59.9,1.000,0.000
1.668395042,CT,0,0,1,0,1,1,54,2.306999922,1.906000018,32.1,0,60.0,1.000,0.000
1.688287099,CT,0,1,0,0,1,1,36,0,0.280000001,32.7,0,60.3,1.000,0.000
1.474047661,CT,1,0,0,0,1,1,42,0,0,31.9,0,61.0,1.000,0.000
1.572675387,CT,0,1,0,0,1,1,114,0,0.280000001,32.5,0,60.3,1.000,0.000
1.528280417,CT,1,0,0,0,1,1,90,0,0,32.1,0,60.2,1.000,0.000
1.528280417,CT,1,0,0,0,1,1,36,0,0,32.1,0,60.2,1.000,0.000
1.536279202,CT,1,0,0,0,1,1,162,0,0,32.2,0,60.8,1.000,0.000
1.536279202,CT,1,0,0,0,1,1,66,0,0,32.2,0,60.8,1.000,0.000
1.539833387,CT,1,0,0,0,1,1,60,0,0,32.2,0,61.0,1.000,0.000
1.549861113,CT,1,0,0,0,1,1,36,0,0,32.0,0,60.0,1.000,0.000
1.462694486,CT,1,0,0,0,1,1,30,0,0,32.2,0,60.8,1.000,0.000
1.519702435,CT,1,0,0,0,1,1,42,0,0,34.3,0,61.0,1.000,0.000
1.403410594,CT,1,0,0,0,1,1,374,0,0,31.7,0,60.3,1.000,0.000
1.462777774,CT,1,0,0,0,1,1,24,0,0,31.5,0,61.0,1.000,0.000
1.480000019,CT,1,0,0,0,1,1,6,0,0,30.0,0,60.0,1.000,0.000
1.458690484,CT,1,0,0,0,1,1,84,0,0,31.6,0,60.0,1.000,0.000
1.526576042,CT,1,0,0,0,1,1,196,0,0,33.0,0,60.0,1.000,0.000
1.724861145,CT,0,0,1,0,1,1,12,2.306999922,1.906000018,32.0,0,60.0,1.000,0.000
1.508749962,CT,0,0,1,0,1,1,12,2.306999922,1.906000018,30.0,0,60.0,1.000,0.000
1.365138849,CT,1,0,0,0,1,1,12,0,0,29.0,1,61.5,1.000,0.000
1.578055541,CT,0,1,0,0,1,1,12,0,0.280000001,33.0,0,60.8,1.000,0.000
1.160173575,CT,1,0,0,0,1,0,48,0,0,32.5,0,62.8,0.914,0.086
1.242542744,CT,1,0,0,0,1,0,78,0,0,33.2,0,61.0,0.914,0.086
1.69025135,CT,1,0,0,0,1,1,210,0,0,33.5,0,60.8,1.000,0.000
1.632888953,CT,1,0,0,0,1,1,60,0,0,32.8,0,61.3,1.000,0.000
1.656842868,CT,1,0,0,0,1,1,1296,0,0,34.3,0,60.8,1.000,0.000
1.55694437,CT,1,0,0,0,1,1,24,0,0,32.5,0,61.3,1.000,0.000
1.761944453,CT,1,0,0,0,1,1,6,0,0,35.0,0,61.0,1.000,0.000
1.806388855,CT,0,0,1,0,1,1,12,0.100000001,0.100000001,35.0,1,60.0,1.000,0.000
2.122499943,CT,0,0,1,0,1,1,6,0.100000001,0.100000001,40.0,0,60.0,1.000,0.000
1.69750007,CT,0,0,1,0,1,1,12,2.306999922,1.906000018,31.0,0,60.0,1.000,0.000
1.777234713,CT,0,1,0,0,1,1,134,0,0.125,33.9,0,60.8,1.000,0.000
1.985833327,CT,0,1,0,0,1,1,12,0,0.800000012,36.0,0,61.8,1.000,0.000
1.713333289,CT,0,1,0,0,1,1,12,0,0.800000012,32.0,0,61.0,1.000,0.000
1.567638874,CT,1,0,0,0,1,1,12,0,0,31.0,0,61.3,1.000,0.000
1.668571472,CT,1,0,0,0,1,1,42,0,0,32.6,0,60.0,1.000,0.000
1.735727469,CT,1,0,0,0,1,1,126,0,0,34.2,0,60.3,1.000,0.000
1.852777799,CT,1,0,0,0,1,1,6,0,0,34.0,0,60.3,1.000,0.000
1.676702976,CT,1,0,0,0,1,1,324,0,0,33.4,0,60.0,1.000,0.000
1.676702976,CT,1,0,0,0,1,1,228,0,0,33.4,0,60.0,1.000,0.000
1.652638912,CT,1,0,0,0,1,1,12,0,0,33.5,0,61.3,1.000,0.000
1.940648079,CT,1,0,0,0,1,1,18,0,0,39.3,0,60.0,1.000,0.000
1.669650078,CT,1,0,0,0,1,1,281,0,0,34.5,0,60.3,1.000,0.000
1.729652723,CT,1,0,0,0,1,1,24,0,0,34.8,0,60.3,1.000,0.000
1.588333289,CT,1,0,0,0,1,1,12,0,0,32.5,0,61.3,1.000,0.000
1.755833308,CT,1,0,0,0,1,1,6,0,0,35.0,0,60.0,1.000,0.000
1.726944447,CT,1,0,0,0,1,1,6,0,0,34.0,0,60.3,1.000,0.000
1.634722233,CT,1,0,0,0,1,1,24,0,0,33.5,0,61.5,1.000,0.000
1.730000019,CT,1,0,0,0,1,1,6,0,0,34.0,0,60.8,1.000,0.000
1.486472289,CT,0,0,1,0,1,1,30,0.100000001,0.100000001,31.8,0,59.8,1.000,0.000
1.552592595,CT,0,0,1,0,1,1,18,0.100000001,0.100000001,33.3,0,59.8,1.000,0.000
1.470624924,CT,0,1,0,0,1,1,48,0,0.125,31.7,0,60.8,1.000,0.000
1.470624924,CT,0,1,0,0,1,1,24,0,0.125,31.7,0,60.8,1.000,0.000
1.420982838,CT,0,1,0,0,1,1,78,0,0.125,31.7,0,61.0,1.000,0.000
1.403611183,CT,1,0,0,0,1,1,12,0,0,31.0,1,60.0,1.000,0.000
1.500396887,CT,1,0,0,0,1,1,84,0,0,32.4,1,60.0,1.000,0.000
1.47821188,CT,1,0,0,0,1,1,192,0,0,31.9,1,60.3,1.000,0.000
1.38067468,CT,1,0,0,0,1,1,84,0,0,31.3,0,60.0,0.998,0.002
1.407013893,CT,1,0,0,0,1,1,48,0,0,31.5,0,60.5,0.998,0.002
1.359228452,CT,1,0,0,0,1,1,162,0,0,31.0,0,60.3,0.998,0.002
1.486316045,CT,1,0,0,0,1,1,160,0,0,31.8,1,60.3,1.000,0.000
1.573055585,CT,0,0,1,0,1,1,12,0.100000001,0.100000001,31.0,0,59.8,1.000,0.000
1.551981449,CT,0,0,1,0,1,1,78,0.100000001,0.100000001,32.5,0,60.0,1.000,0.000
1.551981449,CT,0,0,1,0,1,1,12,0.100000001,0.100000001,32.5,0,60.0,1.000,0.000
1.695833365,CT,0,1,0,0,1,1,12,0,0.800000012,32.0,0,61.8,1.000,0.000
1.558402856,CT,0,1,0,0,1,1,24,0,0.800000012,32.3,0,60.5,1.000,0.000
1.484027704,CT,0,1,0,0,1,1,12,0,0.125,31.0,0,60.8,1.000,0.000
1.403611183,CT,1,0,0,0,1,1,12,0,0,30.0,0,60.0,1.000,0.000
1.649861177,CT,1,0,0,0,1,1,36,0,0,33.5,0,60.0,1.000,0.000
1.576975346,CT,1,0,0,0,1,1,315,0,0,32.4,0,60.5,1.000,0.000
1.530302366,CT,1,0,0,0,1,1,271,0,0,32.1,0,61.0,1.000,0.000
1.390562057,CT,1,0,0,0,1,1,6,0,0,30.8,0,60.4,1.000,0.000
1.390562057,CT,1,0,0,0,1,1,418,0,0,30.8,0,60.4,1.000,0.000
1.61277771,CT,1,0,0,0,1,1,6,0,0,35.0,0,60.0,1.000,0.000
1.575648149,CT,1,0,0,0,1,1,18,0,0,33.7,0,60.0,1.000,0.000
1.401342551,CT,1,0,0,0,1,1,72,0,0,31.1,0,61.0,1.000,0.000
1.605277856,CT,1,0,0,0,1,1,6,0,0,33.0,0,60.5,1.000,0.000
1.568944454,CT,0,0,1,0,1,1,6,0.100000001,0.100000001,33.1,0,60.0,1.000,0.000
1.568944454,CT,0,0,1,0,1,1,54,0.100000001,0.100000001,33.1,0,60.0,1.000,0.000
1.704861164,CT,0,0,1,0,1,1,12,2.306999922,1.906000018,34.0,0,60.0,1.000,0.000
1.557222207,CT,0,0,1,0,1,1,6,0.100000001,0.100000001,32.0,0,60.0,1.000,0.000
1.715833346,CT,0,1,0,0,1,1,24,0,0.125,33.5,0,60.3,1.000,0.000
1.54661115,CT,0,1,0,0,1,1,18,0,0.125,32.6,0,60.5,1.000,0.000
1.54661115,CT,0,1,0,0,1,1,12,0,0.125,32.6,0,60.5,1.000,0.000
1.665624936,CT,0,1,0,0,1,1,24,0,0.280000001,34.0,0,60.3,1.000,0.000
1.688888868,CT,0,1,0,0,1,1,6,0,0.125,33.0,0,60.3,1.000,0.000
1.674166679,CT,1,0,0,0,1,1,24,0,0,34.0,0,61.0,1.000,0.000
1.577916622,CT,1,0,0,0,1,1,12,0,0,32.0,0,60.0,1.000,0.000
1.823888938,CT,1,0,0,0,1,1,6,0,0,35.0,0,61.3,1.000,0.000
1.578055541,CT,1,0,0,0,1,1,6,0,0,32.0,0,61.3,1.000,0.000
1.556805611,CT,0,0,1,0,1,1,12,0.100000001,0.100000001,31.0,0,60.0,1.000,0.000
1.681607087,CT,0,1,0,0,1,1,84,0,0.125,33.8,0,60.8,0.972,0.028
1.684010347,JCP,0,0,1,0,1,1,96,2.089999914,2.125,32.7,0,53.0,1.000,0.000
1.44097662,JCP,1,0,0,0,1,1,2256,0,0,32.6,0,55.4,1.000,0.000
1.697902997,JCP,0,0,1,0,1,1,2069,2.089999914,2.125,32.5,0,52.0,1.000,0.000
1.621886571,JCP,1,0,0,0,1,1,782,0,0,33.2,0,56.5,1.000,0.000
1.675048033,JCP,1,0,0,0,1,1,301,0,0,33.2,0,56.3,1.000,0.000
1.672923565,JCP,1,0,0,0,1,1,301,0,0,33.2,0,56.3,1.000,0.000
1.588205655,JCP,1,0,0,0,1,1,894,0,0,33.2,0,57.5,1.000,0.000
1.595463435,JCP,1,0,0,0,1,1,687,0,0,33.2,0,57.4,1.000,0.000
1.587020556,JCP,1,0,0,0,1,1,405,0,0,33.2,0,57.9,1.000,0.000
1.506166617,PF,1,0,0,0,1,1,3,0,0,32.4,1,61.1,1.000,0.000
1.506166617,PF,1,0,0,0,1,1,1,0,0,32.4,1,61.1,1.000,0.000
1.506166617,PF,1,0,0,0,1,1,1,0,0,32.4,1,61.1,1.000,0.000
1.732777754,PF,1,0,0,0,1,1,1,0,0,33.0,0,61.3,1.000,0.000
1.589444478,PF,1,0,0,0,1,1,3,0,0,33.3,0,60.8,1.000,0.000
1.547777812,PF,1,0,0,0,1,1,1,0,0,32.0,1,61.0,1.000,0.000
1.661388874,PF,1,0,0,0,1,1,1,0,0,34.0,0,60.8,1.000,0.000
1.715952396,PF,1,0,0,0,1,1,7,0,0,34.7,0,60.8,1.000,0.000
1.717986107,PF,1,0,0,0,1,1,1,0,0,35.0,0,61.1,1.000,0.000
1.717986107,PF,1,0,0,0,1,1,1,0,0,35.0,0,61.1,1.000,0.000
1.717986107,PF,1,0,0,0,1,1,2,0,0,35.0,0,61.1,1.000,0.000
1.858819485,PF,1,0,0,0,1,1,4,0,0,34.8,1,60.8,1.000,0.000
1.911666711,PF,1,0,0,0,1,1,1,0,0,36.0,1,61.5,1.000,0.000
1.512638887,PF,1,0,0,0,1,1,2,0,0,33.5,0,60.8,1.000,0.000
1.415277799,PF,1,0,0,0,1,1,2,0,0,31.6,0,61.0,1.000,0.000
1.415277799,PF,1,0,0,0,1,1,3,0,0,31.6,0,61.0,1.000,0.000
1.690397422,CT,0,0,1,0,1,1,1560,0.256000012,0.209999993,34.0,0,61.0,1.000,0.000
1.695971966,CT,0,0,1,0,1,1,1806,0.256000012,0.209999993,34.1,0,60.1,1.000,0.000
1.394440492,CT,0,0,1,0,1,1,1272,0.25999999,0.209999993,31.7,0,61.1,1.000,0.000
1.405539354,CT,0,0,1,0,1,1,1284,0.256000012,0.209999993,31.7,0,61.0,1.000,0.000
1.484637578,CT,0,0,1,0,1,1,2304,0.256000012,0.209999993,32.3,0,61.0,1.000,0.000
1.488992214,CT,0,0,1,0,1,1,2448,0.256000012,0.209999993,32.3,0,61.3,1.000,0.000
1.685120265,DIL,0,0,1,0,1,1,3177,0.330000013,0.310000002,32.0,0,54.0,1.000,0.000
1.84787035,CIN,1,0,0,1,0,1,36,0,0,37.9,0,64.3,1.000,0.000
1.84787035,CIN,1,0,0,1,0,1,288,0,0,37.9,0,64.3,1.000,0.000
1.539270878,CIN,1,0,0,1,0,1,72,0,0,33.5,0,64.5,1.000,0.000
1.539270878,CIN,1,0,0,1,0,1,72,0,0,33.5,0,64.5,1.000,0.000
1.501351039,CIN,1,0,0,1,0,1,288,0,0,34.2,0,64.9,1.000,0.000
1.501351039,CIN,1,0,0,1,0,1,504,0,0,34.2,0,64.9,1.000,0.000
1.594565868,CIN,1,0,0,0,1,0,396,0,0,38.9,0,64.7,0.956,0.044
1.594565868,CIN,1,0,0,0,1,0,144,0,0,38.9,0,64.7,0.956,0.044
1.24553291,CIN,1,0,0,0,1,0,684,0,0,33.9,0,64.6,0.956,0.044
1.24553291,CIN,1,0,0,0,1,0,1008,0,0,33.9,0,64.6,0.956,0.044
2.17559433,EVL,0,1,0,0,1,1,179,0,0.953000009,31.9,0,42.5,0.840,0.160
2.013008753,EVL,1,0,0,0,1,1,416,0,0,31.5,0,42.5,0.840,0.160
2.118869781,EVL,0,1,0,0,1,1,743,0,0.953000009,31.8,0,42.5,0.816,0.184
1.924556891,EVL,1,0,0,0,1,1,361,0,0,31.1,0,42.5,0.816,0.184
1.924556891,EVL,1,0,0,0,1,1,417,0,0,31.1,0,42.5,0.816,0.184
1.820312341,EVL,1,0,0,0,1,1,599,0,0,32.0,0,48.1,0.964,0.036
1.820312341,EVL,1,0,0,0,1,1,1010,0,0,32.0,0,48.1,0.964,0.036
1.820312341,EVL,1,0,0,0,1,1,831,0,0,32.0,0,48.1,0.964,0.036
1.893356482,EVL,0,0,1,0,1,1,469,1.860000014,1.789999962,31.8,0,56.7,0.944,0.056
1.560297489,EVL,1,0,0,0,1,1,1258,0,0,31.3,0,55.9,0.850,0.150
1.560297489,EVL,1,0,0,0,1,1,776,0,0,31.3,0,55.9,0.850,0.150
1.979484081,PF,0,0,1,1,0,1,63,3.5,3.440000057,34.0,0,55.3,1.000,0.000
1.705110709,CT,0,0,1,0,1,1,236,0.256000012,0.209999993,34.3,0,60.3,1.000,0.000
1.461976369,CT,0,0,1,0,1,1,408,0.256000012,0.209999993,32.1,0,61.4,1.000,0.000
1.386201541,CT,0,0,1,0,1,1,292,0.256000012,0.209999993,31.8,0,61.3,1.000,0.000
2.408055623,CIN,1,0,0,0,1,1,5,0,0,47.0,0,61.5,1.000,0.000
2.221666654,CIN,1,0,0,0,1,1,11,0,0,49.0,0,64.5,0.874,0.122
1.920000076,CIN,1,0,0,0,1,1,1,0,0,37.0,0,64.0,1.000,0.000
2.355277856,CIN,1,0,0,0,1,1,5,0,0,45.0,0,64.8,1.000,0.000
2.100833257,CIN,1,0,0,0,1,1,6,0,0,47.0,0,64.5,0.910,0.090
2.04583327,CIN,1,0,0,0,1,1,2,0,0,47.0,0,64.5,0.910,0.090
1.523333391,CIN,1,0,0,0,1,1,1,0,0,28.0,0,64.5,1.000,0.000
1.599722226,CIN,1,0,0,0,1,1,11,0,0,30.0,0,62.0,1.000,0.000
1.356388887,CIN,1,0,0,0,1,1,5,0,0,25.0,0,62.0,1.000,0.000
1.676589489,CT,0,0,1,0,1,1,216,0.256000012,0.209999993,34.3,0,61.3,1.000,0.000
1.386646748,CT,0,0,1,0,1,1,348,0.256000012,0.209999993,31.8,0,61.3,1.000,0.000
1.657652696,CT,0,0,1,0,1,1,666,0.256000012,0.209999993,34.0,0,61.3,1.000,0.000
1.670473893,CT,0,0,1,0,1,1,466,0.256000012,0.209999993,33.9,0,61.1,1.000,0.000
1.485299428,CT,0,0,1,0,1,1,768,0.256000012,0.209999993,32.3,0,61.3,1.000,0.000
1.502180258,CT,0,0,1,0,1,1,636,0.256000012,0.209999993,32.2,0,61.3,1.000,0.000
1.770243009,CIN,1,0,0,1,0,1,400,0,0,35.5,0,65.0,1.000,0.000
1.706717173,CIN,1,0,0,1,0,1,550,0,0,35.5,0,64.9,1.000,0.000
1.488953749,CIN,1,0,0,0,1,1,1500,0,0,33.0,0,64.9,1.000,0.000
1.51458327,CIN,1,0,0,1,0,1,50,0,0,35.0,0,65.0,1.000,0.000
1.299101512,CIN,1,0,0,1,0,0,8100,0,0,34.8,0,64.2,0.956,0.044
2.395902793,CIN,1,0,0,1,0,1,8,0,0,46.8,0,64.8,1.000,0.000
1.828611056,CIN,1,0,0,0,1,1,7,0,0,35.0,0,64.0,1.000,0.000
1.503680547,CIN,1,0,0,0,1,0,936,0,0,37.0,0,64.3,0.956,0.044
1.016096036,BB,1,0,0,0,1,0,7261,0,0,31.2,0,61.3,0.734,0.266
1.272683938,BB,1,0,0,0,1,1,7261,0,0,31.2,0,61.7,1.000,0.000
1.704521815,CT,1,0,0,0,1,1,305,0,0,34.1,0,60.3,1.000,0.000
1.677896818,CT,1,0,0,0,1,1,42,0,0,33.7,0,60.0,1.000,0.000
1.607500076,CT,1,0,0,0,1,1,30,0,0,33.8,0,60.5,1.000,0.000
1.511275291,JM,0,0,1,0,1,1,2482,0.224999994,0.172000006,33.6,0,60.0,1.000,0.000
1.572564443,JM,0,0,1,0,1,1,2480,1.440000057,1.279999971,33.6,0,60.1,1.000,0.000
1.52335612,JM,0,0,1,0,1,1,2688,0.3125,0.300000012,33.6,0,60.0,1.000,0.000
1.544206142,JM,0,0,1,1,0,1,2270,0.574999988,0.541999996,33.6,0,60.0,1.000,0.000
1.513072809,JM,0,0,1,0,1,1,1444,0.388000011,0.400000006,33.6,0,60.3,1.000,0.000
1.520687262,JM,0,0,1,0,1,1,2901,0.449999988,0.419999987,33.6,0,60.2,1.000,0.000
1.398202101,J&M,1,0,0,0,1,1,2901,0,0,33.6,0,61.3,1.000,0.000
1.403353691,JM,1,0,0,0,1,1,3110,0,0,33.6,0,61.2,1.000,0.000
1.477898121,JM,0,0,1,0,1,1,3110,0.289999992,0.280000001,33.6,0,60.1,1.000,0.000
1.455928644,JM,0,0,1,0,1,1,3120,0.136999995,0.090000004,33.6,0,60.9,1.000,0.000
1.50333341,CT,0,1,0,0,1,1,24,0,0.800000012,32.8,0,61.8,1.000,0.000
1.593125025,CT,0,0,1,0,1,1,24,0.425000012,0.360000014,32.5,0,59.5,1.000,0.000
1.586805503,CT,0,0,1,0,1,1,24,0.425000012,0.360000014,32.5,0,60.8,1.000,0.000
1.663194497,PF,1,0,0,0,1,1,1,0,0,34.0,0,61.0,1.000,0.000
1.663194497,PF,1,0,0,0,1,1,1,0,0,34.0,0,61.0,1.000,0.000
1.603611151,PF,1,0,0,0,1,1,2,0,0,34.0,0,61.0,1.000,0.000
1.756562551,PF,1,0,0,0,1,1,3,0,0,34.9,0,61.2,1.000,0.000
1.756562551,PF,1,0,0,0,1,1,1,0,0,34.9,0,61.2,1.000,0.000
1.756562551,PF,1,0,0,0,1,1,4,0,0,34.9,0,61.2,1.000,0.000
1.764027754,PF,1,0,0,0,1,1,2,0,0,35.5,0,61.3,1.000,0.000
1.580277761,PF,1,0,0,0,1,1,2,0,0,31.0,0,60.8,1.000,0.000
1.960833391,PF,1,0,0,0,1,1,1,0,0,37.0,0,61.0,1.000,0.000
1.489444415,PF,1,0,0,0,1,1,1,0,0,30.0,0,60.8,1.000,0.000
1.684722265,PF,1,0,0,0,1,1,1,0,0,34.0,1,61.0,1.000,0.000
1.777777831,PF,1,0,0,0,1,1,4,0,0,35.0,1,60.8,1.000,0.000
2.205277761,PF,1,0,0,0,1,1,1,0,0,40.0,1,61.0,1.000,0.000
1.829444408,PF,1,0,0,0,1,1,1,0,0,34.0,1,60.8,1.000,0.000
1.553958257,PF,1,0,0,0,1,1,1,0,0,34.5,0,61.1,1.000,0.000
1.553958257,PF,1,0,0,0,1,1,2,0,0,34.5,0,61.1,1.000,0.000
1.553958257,PF,1,0,0,0,1,1,1,0,0,34.5,0,61.1,1.000,0.000
